ma_san_pham,ten_san_pham,nganh_hang,shop,gia,gia_goc,ty_le_giam,luot_ban,danh_gia,url,da_kiem_tra_gia_ao
277716135,Chảo chống dính Elmich classic EL5970BE,Nhà cửa - Đời sống,Tiki,280000,439000,0.36,24,5.0,https://tiki.vn/chao-chong-dinh-elmich-classic-el5970be-p277716135.html?spid=277723150,False
277514475,"Gối Cổ Chữ U Kê Cổ Chống Đau Mỏi Vai Gáy - Dùng Cho Văn Phòng, Ô Tô, Du Lịch - HÀNG CHÍNH HÃNG MINIIN",Nhà cửa - Đời sống,Tiki,45000,45000,0.0,13,5.0,https://tiki.vn/goi-co-chu-u-ke-co-chong-dau-moi-vai-gay-dung-cho-van-phong-o-to-du-lich-hang-chinh-hang-miniin-p277514475.html?spid=277514485,False
277438653,"Kệ Để Đồ Nhà Tắm Cốc Hút Dán Tường, Giá Treo Nhà Bếp Chắc Chắn, Lỗ Thoát Nước Thông Minh - HÀNG CHÍNH HÃNG MINIIN",Nhà cửa - Đời sống,Tiki,97000,97000,0.0,19,5.0,https://tiki.vn/ke-de-do-nha-tam-coc-hut-dan-tuong-gia-treo-nha-bep-chac-chan-lo-thoat-nuoc-thong-minh-hang-chinh-hang-miniin-p277438653.html?spid=277438661,False
276846380,Ly Thuỷ Tinh Có Vạch Chia Ml / Cốc Thuỷ Tinh Chia Vạch Ml Lường nước Có Nắp Đậy Chống Tràn Kèm Ống Hút Cho Bé- Hàng chính hãng,Nhà cửa - Đời sống,Tiki,39780,78000,0.49,16,5.0,https://tiki.vn/ly-thuy-tinh-co-vach-chia-ml-coc-thuy-tinh-chia-vach-ml-luong-nuoc-co-nap-day-kem-ong-hut-hang-chinh-hang-p276846380.html?spid=276846382,False
276644557,"Bát tô phở, tô canh cao cấp D16H7 GOMIE CERAMIC BÁT TRÀNG, men hỏa biến cao cấp",Nhà cửa - Đời sống,Tiki,187000,187000,0.0,5,5.0,https://tiki.vn/bat-to-pho-to-canh-cao-cap-d16h7-gomie-ceramic-bat-trang-men-hoa-bien-cao-cap-p276644557.html?spid=276644561,False
276479013,Bộ nồi phủ sứ an toàn Elmich Olive EL-5220OV03,Nhà cửa - Đời sống,Tiki,2339000,3359000,0.3,1,0.0,https://tiki.vn/bo-noi-phu-su-an-toan-elmich-olive-el-5220ov03-p276479013.html?spid=276479014,True
276177979,Túi giữ mát đựng cơm hằng ngày LocknLock,Nhà cửa - Đời sống,Tiki,210000,341000,0.38,147,4.8,https://tiki.vn/tui-giu-mat-dung-com-hang-ngay-locknlock-hwb820grn-200-x-150-x-220mm-mau-xanh-la-khong-bao-gom-hop-thuy-tinh-p276177979.html?spid=276177988,False
275512799,Máy xay tỏi ớt cầm tay Elmich PBE-8659 - Hàng chính hãng,Nhà cửa - Đời sống,Tiki,330000,437000,0.24,151,4.8,https://tiki.vn/may-xay-toi-ot-cam-tay-elmich-pbe-8659-hang-chinh-hang-p275512799.html?spid=275512800,False
275322783,20 Nẹp LỚN Đi Dây Điện Dán Tường Chống Rối Móc Treo Cáp Thiết Bị Điện TV Tủ Lạnh Ổ Cắm Keo Siêu Dính,Nhà cửa - Đời sống,Tiki,40000,40000,0.0,66,4.5,https://tiki.vn/vi-16-nep-day-dien-lon-dan-tuong-moc-treo-kep-co-dinh-day-cap-lon-tv-tu-lanh-may-giat-p275322783.html?spid=275322793,False
275306179,"Ga chống thấm Cotton LoveMama cao cấp không sột soạt, mềm mại, thoáng mát loại 1",Nhà cửa - Đời sống,Tiki,304500,350000,0.13,14,4.7,https://tiki.vn/ga-chong-tham-cotton-lovemama-cao-cap-khong-sot-soat-mem-mai-thoang-mat-loai-1-p275306179.html?spid=275306243,False
275224128,Combo 200 Túi Lọc Rác Bọc Bồn Rửa Chén Tiện Lợi,Nhà cửa - Đời sống,Tiki,65000,65000,0.0,591,5.0,https://tiki.vn/combo-200-tui-loc-rac-boc-bon-rua-chen-tien-loi-p275224128.html?spid=275224129,False
274714194,"Phân Trùn Quế Viên Nén Greenhome, Lavamix, Túi lưới, Bao 36 Túi,  Dinh Dưỡng Hữu Cơ, Không Mùi, Tốt Cho Lan, Bonsai, Rau",Nhà cửa - Đời sống,Tiki,69900,100000,0.3,18,0.0,https://tiki.vn/phan-trun-que-vien-nen-greenhome-lavamix-tui-luoi-bao-36-tui-dinh-duong-huu-co-khong-mui-tot-cho-lan-bonsai-rau-p274714194.html?spid=274714196,False
274383066,Bồn cầu nguyên khối Juno Sofa Yoshi nano kháng khuẩn CTT05 650 x 360 x 745mm,Nhà cửa - Đời sống,Tiki,2000000,2784000,0.28,5,5.0,https://tiki.vn/bon-cau-nguyen-khoi-juno-sofa-yoshi-nano-khang-khuan-ctt05-650-x-360-x-745mm-p274383066.html?spid=274383067,True
272411943,Bình giữ nhiệt gia đình inox 304 Elmich EL8299 dung tích 900ml - Hàng chính hãng,Nhà cửa - Đời sống,Tiki,406000,659000,0.38,266,4.8,https://tiki.vn/binh-giu-nhiet-gia-dinh-inox-304-elmich-el8299-dung-tich-900ml-hang-chinh-hang-p272411943.html?spid=273061628,False
272256501,Ca Đánh Sữa Mạ Màu,Nhà cửa - Đời sống,Tiki,120000,120000,0.0,8,5.0,https://tiki.vn/ca-danh-sua-ma-mau-p272256501.html?spid=276343790,False
271217228,Ly nhựa 2 lớp LocknLock Rainbow HAP507WHTH - kèm ống hút - Dung tích 750ml,Nhà cửa - Đời sống,Tiki,159000,259000,0.39,212,5.0,https://tiki.vn/ly-nhua-2-lop-locknlock-rainbow-hap507whth-kem-ong-hut-dung-tich-750ml-p271217228.html?spid=271217229,False
262397974,"Khăn Trải Bàn Chống Thấm Nước Họa Tiết Độc Đáo, Tấm Lót Decor Bàn Ăn Kẻ Caro Nhiều Kích Thước Chính Hãng TOKDODO",Nhà cửa - Đời sống,Tiki,49000,49000,0.0,89,5.0,https://tiki.vn/khan-trai-ban-chong-tham-nuoc-hoa-tiet-doc-dao-tam-lot-decor-ban-an-ke-caro-nhieu-kich-thuoc-chinh-hang-tokdodo-p262397974.html?spid=262397984,False
253691072,"Đèn học LED bảo vệ mắt chống cận cảm ứng Rhino L201, tích điện đa năng làm việc, để bàn học",Nhà cửa - Đời sống,Tiki,94050,95000,0.01,3,3.0,https://tiki.vn/den-hoc-led-bao-ve-mat-chong-can-cam-ung-rhino-l201-tich-dien-da-nang-lam-viec-de-ban-hoc-p253691072.html?spid=253691078,False
252558394,"Combo 5 lõi lọc thô Sunhouse dùng cho các máy lọc nước RO cốc lọc 10"" - Hàng chính hãng",Nhà cửa - Đời sống,Tiki,175000,175000,0.0,28,4.8,https://tiki.vn/combo-5-loi-loc-tho-sunhouse-dung-cho-cac-may-loc-nuoc-ro-coc-loc-10-hang-chinh-hang-p252558394.html?spid=252558395,False
218736728,"Dây phơi quần áo Phi 5mm Dài: 2m -:- 17m, + 2 khóa cáp, + 1 tăng đơ, + 2 nở móc",Nhà cửa - Đời sống,Tiki,55000,55000,0.0,32,4.6,https://tiki.vn/day-phoi-quan-ao-phi-5mm-dai-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18m-2-khoa-cap-1-tang-do-2-no-moc-p218736728.html?spid=218736730,False
197628099,"Kệ gỗ treo tường loại mảnh nhiều kích thước màu socola, kệ trang trí Anzzar, decor phòng khách, phòng ngủ",Nhà cửa - Đời sống,Tiki,70000,70000,0.0,82,5.0,https://tiki.vn/ke-go-treo-tuong-loai-manh-nhieu-kich-thuoc-mau-socola-ke-trang-tri-anzzar-decor-phong-khach-phong-ngu-p197628099.html?spid=197628103,False
195852180,Ly nhựa 2 lớp có ống hút LocknLock Bucket Cold Cup with Straw HAP520PIK 580ml,Nhà cửa - Đời sống,Tiki,193000,313000,0.38,339,5.0,https://tiki.vn/ly-nhua-2-lop-co-ong-hut-locknlock-bucket-cold-cup-with-straw-hap520-580ml-p195852180.html?spid=195852189,False
181988661,Bình Bơm ga cho bật-lửa-hộp-quẹt kèm 5 đầu bơm các loại bật-lửa-gas - Blue Hàn Quốc 150 gram,Nhà cửa - Đời sống,Tiki,99000,99000,0.0,185,5.0,https://tiki.vn/binh-bom-ga-cho-bat-lua-hop-quet-kem-5-dau-bom-cac-loai-bat-lua-gas-blue-han-quoc-150-gram-p181988661.html?spid=276105866,False
164158130,"Hộp 48 Viên Pin AA , AAA DURACELL Alkaline 1,5V siêu bền bỉ tiết kiệm - Hàng chính hãng",Nhà cửa - Đời sống,Tiki,600000,600000,0.0,73,5.0,https://tiki.vn/hop-48-vien-pin-aa-aaa-duracell-alkaline-1-5v-sieu-ben-bi-tiet-kiem-hang-chinh-hang-p164158130.html?spid=164158134,True
150021935,Chiếu Mây Điều Hòa Cao Cấp Loại Dày Hàng Xuất Khẩu Chính Hãng MINIIN,Nhà cửa - Đời sống,Tiki,249000,249000,0.0,163,4.1,https://tiki.vn/chieu-may-dieu-hoa-cao-cap-loai-day-hang-xuat-khau-chinh-hang-miniin-p150021935.html?spid=150021939,False
148802732,Set 100 màng bọc thực phẩm túi gấu Màng bọc thực phẩm PE có chun bọc đồ ăn co giãn tái sử dụng GD435-MangBocTP - Hàng loại 1 chính hãng MINIIN,Nhà cửa - Đời sống,Tiki,8900,8900,0.0,199,4.5,https://tiki.vn/set-100-mang-boc-thuc-pham-tui-gau-mang-boc-thuc-pham-pe-co-chun-boc-do-an-co-gian-tai-su-dung-gd435-mangboctp-hang-loai-1-chinh-hang-miniin-p148802732.html?spid=148802733,False
132359588,"Hũ Thủy Tinh LỤC GIÁC Đựng Gia Vị 2000 Ml, Lọ Gia Vị Thủy Tinh, Hũ Đựng Thực Phẩm Khô,Lọ Muối Dưa- Hàng Loại 1-Chính Hãng MINIIN",Nhà cửa - Đời sống,Tiki,31000,31000,0.0,69,4.7,https://tiki.vn/hu-thuy-tinh-luc-giac-dung-gia-vi-2000-ml-lo-gia-vi-thuy-tinh-hu-dung-thuc-pham-kho-lo-muoi-dua-hang-loai-1-chinh-hang-miniin-p132359588.html?spid=132360077,False
127031393,Ca nước giữ nhiệt LocknLock Metro Mug LHC4219NVY 475ml - Màu Navy,Nhà cửa - Đời sống,Tiki,372000,624000,0.4,4759,4.8,https://tiki.vn/ca-nuoc-giu-nhiet-locknlock-metro-mug-lhc4219-475ml-p127031393.html?spid=127031397,False
120552065,Bình giữ nhiệt inox 304 Elmich EL-8013OL dung tích 480ml,Nhà cửa - Đời sống,Tiki,191000,257000,0.26,2496,4.8,https://tiki.vn/binh-giu-nhiet-inox-304-elmich-el-8013ol-dung-tich-480ml-p120552065.html?spid=120552067,False
120169265,Thớt gỗ óc chó nhập khẩu Mỹ - bày pizza dùng trang trí/ chụp hình (đủ kích cỡ và kiểu dáng),Nhà cửa - Đời sống,Tiki,520000,520000,0.0,9,5.0,https://tiki.vn/thot-go-oc-cho-bay-pizza-dung-trang-tri-chup-hinh-freeship-don-50k-du-kich-co-va-kieu-dang-hahanco-p120169265.html?spid=214203301,False
87651491,Quần đi mưa chống nước bền bỉ RANDO,Nhà cửa - Đời sống,Tiki,199000,199000,0.0,26,4.8,https://tiki.vn/quan-di-mua-chong-nuoc-ben-bi-rando-p87651491.html?spid=99112213,False
70820849,Pin CR2032 Energizer 3V vỉ 5 viên,Nhà cửa - Đời sống,Tiki,64000,64000,0.0,1566,5.0,https://tiki.vn/pin-cr2032-energizer-3v-vi-5-vien-p70820849.html?spid=70820850,False
58804363,Dụng Cụ Băm Rau Củ Quả Lock&amp;Lock Quick Chopper CKS308PIK,Nhà cửa - Đời sống,Tiki,111000,195000,0.43,15498,4.8,https://tiki.vn/dung-cu-bam-rau-cu-qua-lock-lock-quick-chopper-p58804363.html?spid=58804365,False
2119169,Bộ Cây Lau Nhà Lock&Lock Squeeze Flat Mop ETM471,Nhà cửa - Đời sống,Tiki,686000,1111000,0.38,10204,4.6,https://tiki.vn/bo-cay-lau-nha-lock-lock-squeeze-flat-mop-etm471-p2119169.html?spid=2130485,True
278950619, Cây Lau Nhà Inox Phù Hợp Cho Mọi Bộ Lau Nhà 360 Độ (Giao màu ngẫu nhiên),Nhà cửa - Đời sống,Tiki,220000,220000,0.0,4,0.0,https://tiki.vn/cay-lau-nha-inox-phu-hop-cho-moi-bo-lau-nha-360-do-giao-mau-ngau-nhien-p278950619.html?spid=278950620,False
278678752,"Hố Ga Phểu Thoát Sàn Chống Hôi Inox 304 Đế Đồng Thau - Siêu dày 5mm, cơ chế chống hôi, chống côn trùng thông minh",Nhà cửa - Đời sống,Tiki,145000,145000,0.0,17,0.0,https://tiki.vn/ho-ga-pheu-thoat-san-chong-hoi-inox-304-de-dong-thau-sieu-day-5mm-co-che-chong-hoi-chong-con-trung-thong-minh-p278678752.html?spid=278678754,False
278505336,"Set 4 Miếng Lót Nồi Silicon Vuông Chống Trầy Xước Bếp Từ/Bếp Điện – Bảo Vệ Mặt Bếp Cảm Ứng, Chịu Nhiệt 300°C, Chống Trượt An Toàn - HÀNG CHÍNH HÃNG MINIIN",Nhà cửa - Đời sống,Tiki,19000,19000,0.0,16,4.7,https://tiki.vn/set-4-mieng-lot-noi-silicon-vuong-chong-tray-xuoc-bep-tu-bep-dien-bao-ve-mat-bep-cam-ung-chiu-nhiet-300-c-chong-truot-an-toan-hang-chinh-hang-miniin-p278505336.html?spid=278505346,False
278451188,Giấy bạc/Màng nhôm lá mỏng Ringo-RF30 (30cm x 5m),Nhà cửa - Đời sống,Tiki,19000,38000,0.5,27,5.0,https://tiki.vn/giay-bac-mang-nhom-la-mong-ringo-rf30-30cm-x-5m-p278451188.html?spid=278451189,False
278448545,Giấy Lọc café Ringo 1x2 và 1x4 Nhật,Nhà cửa - Đời sống,Tiki,38000,74000,0.49,90,5.0,https://tiki.vn/giay-loc-cafe-ringo-1x2-va-1x4-nhat-p278448545.html?spid=278448547,False
278320393,Vợt muỗi Kachi - hàng chính hãng,Nhà cửa - Đời sống,Tiki,149000,149000,0.0,13,5.0,https://tiki.vn/vot-muoi-kachi-hang-chinh-hang-p278320393.html?spid=278320443,False
277972005,Bộ nạo cắt rau củ đa năng Yoko - Inochi,Nhà cửa - Đời sống,Tiki,145000,269000,0.46,31,5.0,https://tiki.vn/bo-nao-cat-rau-cu-da-nang-yoko-inochi-p277972005.html?spid=277972007,False
277859957,"Bình nước cao cấp Biwa Plus 1,6L",Nhà cửa - Đời sống,Tiki,82700,176000,0.53,49,5.0,https://tiki.vn/binh-nuoc-cao-cap-biwa-plus-1-6l-p277859957.html?spid=277859962,False
277743861,Đồng hồ điện tử để bàn có đèn led đa chức năng  206758,Nhà cửa - Đời sống,Tiki,85900,85900,0.0,40,5.0,https://tiki.vn/dong-ho-dien-tu-de-ban-co-den-led-da-chuc-nang-206758-p277743861.html?spid=277743862,False
277742152,Bộ thìa dĩa cho bé hình ngộ nghĩnh Elmich EL0028/0034,Nhà cửa - Đời sống,Tiki,135000,229000,0.41,8,0.0,https://tiki.vn/bo-thia-dia-cho-be-hinh-ngo-nghinh-elmich-el0028-0034-p277742152.html?spid=277742228,False
277725802,Bếp nướng lẩu đa năng Elmich HGE-3908 - Hàng chính hãng,Nhà cửa - Đời sống,Tiki,1200000,1589000,0.24,31,4.5,https://tiki.vn/bep-nuong-lau-da-nang-elmich-hge-3908-hang-chinh-hang-p277725802.html?spid=277725803,True
277571522,Bể bơi phao bơi cho bé 3 tầng đủ kích cỡ - Loại 1m1 2 tầng,Nhà cửa - Đời sống,Tiki,189500,189500,0.0,3,0.0,https://tiki.vn/be-boi-phao-boi-cho-be-3-tang-du-kich-co-p277571522.html?spid=277571544,False
277558096,Bình nước Lock&Lock Easy Grip 1.2 lít HAP813WHT,Nhà cửa - Đời sống,Tiki,31000,69000,0.55,40,5.0,https://tiki.vn/binh-nuoc-lock-lock-easy-grip-1-2-lit-hap813wht-p277558096.html?spid=277558097,False
276965213,Chảo Inox liền khối Sunhouse Healthy IN20-24-26M7E - 3 lớp inox liền khối - Dùng cho mọi loại bếp,Nhà cửa - Đời sống,Tiki,229000,510000,0.55,32,5.0,https://tiki.vn/chao-inox-lien-khoi-sunhouse-healthy-in20m7e-in24m7e-in26m7e-dung-cho-moi-loai-bep-p276965213.html?spid=276965215,False
276846779,Bình Đựng Nước Thể Thao 650ML Chất Liệu Nhựa PP Nguyên Sinh An Toàn - Hàng Chính Hãng,Nhà cửa - Đời sống,Tiki,80000,80000,0.0,11,5.0,https://tiki.vn/binh-dung-nuoc-the-thao-650ml-chat-lieu-nhua-pp-nguyen-sinh-an-toan-hang-chinh-hang-p276846779.html?spid=276846781,False
276669192,"10 Túi Bọc Hoa Quả GreenHome, Ổi Bưởi Xoài Na Mướp (Có Nút Cài), Sử Dụng 3-5 Năm, Nhiều Kích Thước",Nhà cửa - Đời sống,Tiki,19435,25000,0.22,70,4.0,https://tiki.vn/10-tui-boc-hoa-qua-greenhome-oi-buoi-xoai-na-muop-co-nut-cai-su-dung-3-5-nam-nhieu-kich-thuoc-p276669192.html?spid=276681520,False
276328451,"Màn dây có cửa Funu, vải mềm mịn, mắt lưới nhỏ, định hình ổn định giúp thông thoáng, chống muỗi an toàn, bảo vệ giấc ngủ - Hàng chính hãng",Nhà cửa - Đời sống,Tiki,180000,180000,0.0,73,4.5,https://tiki.vn/man-cua-chong-muoi-funu-giao-mau-ngau-nhien-p276328451.html?spid=75413462,False
276314483,Giá Đỡ Vòi Hoa Sen Dán Tường Đế Góc Nghiêng 120º Móc Treo Vòi Xịt Nhà Tắm Siêu Dính Hamart,Nhà cửa - Đời sống,Tiki,59000,90000,0.34,83,4.8,https://tiki.vn/gia-do-voi-hoa-sen-dan-tuong-de-goc-nghieng-120-moc-treo-voi-xit-nha-tam-sieu-dinh-hamart-p276314483.html?spid=276314485,False
276025157,Chảo inox 3 lớp nguyên khối Elmich Trimax EL-3846 size 26,Nhà cửa - Đời sống,Tiki,527000,698000,0.24,47,4.3,https://tiki.vn/chao-inox-3-lop-nguyen-khoi-elmich-trimax-el-3846-size-26-p276025157.html?spid=276025158,False
275469395,"LƯỚI CHE NẮNG 80% CHE SÂN VƯỜN, BAN CÔNG - 230GSM - MÀU XANH GREEN",Nhà cửa - Đời sống,Tiki,102000,120000,0.15,11,5.0,https://tiki.vn/luoi-che-nang-80-che-san-vuon-ban-cong-230gsm-mau-xanh-green-p275469395.html?spid=275469589,False
275451443,Chảo chống dính vân đá Elmich EL4711OL,Nhà cửa - Đời sống,Tiki,222000,285000,0.22,147,5.0,https://tiki.vn/chao-chong-dinh-van-da-elmich-el4711ol-p275451443.html?spid=275451619,False
275331274,"Gối Nằm Úp Mặt Thư Giãn Cao Su Non, Công Thái Học, Gối Kê Đầu Chuyên Dụng Cho Spa, Massage - Sairui",Nhà cửa - Đời sống,Tiki,179000,179000,0.0,23,4.0,https://tiki.vn/goi-nam-up-mat-thu-gian-cao-su-non-cong-thai-hoc-goi-ke-dau-chuyen-dung-cho-spa-massage-sairui-p275331274.html?spid=275331278,False
274770055,Bình giữ nhiệt Metro studio tumbler LocknLock LHC4362 - Dung tích 480ml - Quai xách Silicone,Nhà cửa - Đời sống,Tiki,624000,624000,0.0,51,4.8,https://tiki.vn/binh-giu-nhiet-metro-studio-tumbler-locknlock-lhc4362-dung-tich-480ml-quai-xach-silicone-p274770055.html?spid=274770204,True
273669821,"Tấm Chắn Gió Máy Lạnh, Chống Gió Điều Hòa Chuyển Hướng Gió Trực Tiếp Ngăn Bệnh Hô Hấp An Toàn Cho Trẻ Em Mẹ Bầu Legaxi",Nhà cửa - Đời sống,Tiki,45000,45000,0.0,70,4.6,https://tiki.vn/tam-chan-gio-may-lanh-chong-gio-dieu-hoa-chuyen-huong-gio-truc-tiep-ngan-benh-ho-hap-an-toan-cho-tre-em-me-bau-legaxi-p273669821.html?spid=279388282,False
273054636,"Đồng hồ báo thức điện tử để bàn màn hình đa chức năng thời gian, lịch, báo thức, nhiệt độ DH89",Nhà cửa - Đời sống,Tiki,115000,115000,0.0,100,4.8,https://tiki.vn/dong-ho-bao-thuc-dien-tu-de-ban-man-hinh-da-chuc-nang-thoi-gian-lich-bao-thuc-nhiet-do-dh89-p273054636.html?spid=273054646,False
273025344,Rổ quay rau Elmich EL8421,Nhà cửa - Đời sống,Tiki,252000,345000,0.27,137,5.0,https://tiki.vn/ro-quay-rau-elmich-el8421-p273025344.html?spid=273061630,False
272913561,"Gel thông tắc sinh học AIKOMI vệ sinh cống, làm sạch đường ống, chậu rửa bát, nhà vệ sinh",Nhà cửa - Đời sống,Tiki,99000,99000,0.0,213,4.7,https://tiki.vn/gel-thong-tac-sinh-hoc-aikomi-ve-sinh-cong-lam-sach-duong-ong-chau-rua-bat-nha-ve-sinh-p272913561.html?spid=272913563,False
198617665,QUẸT MỒI BẾP CỒN - màu ngẫu nhiên ,Nhà cửa - Đời sống,Tiki,26000,26000,0.0,490,4.8,https://tiki.vn/quet-moi-bep-con-mau-ngau-nhien-p198617665.html?spid=198617666,False
179688143,"Pin sạc BESTON AA AAA, Sạc pin chính hãng BESTON, BẢO HÀNH 1 NĂM | Mic không dây, máy ảnh, điều khiển ( Pin 1.2V )",Nhà cửa - Đời sống,Tiki,35880,35880,0.0,258,4.8,https://tiki.vn/pin-sac-beston-aa-aaa-sac-pin-chinh-hang-beston-bao-hanh-1-nam-mic-khong-day-may-anh-dieu-khien-pin-1-2v-p179688143.html?spid=191088273,False
169978766,"Túi Hút Chân Không Đựng Quần Áo, Chăn Ga Gối, Thú Bông Deli - Loại Dày Cao Cấp, Nhiều Hoạ Tiết, Bảo Vệ Quần Áo, Chăn Ga Khỏi Ẩm, Nấm Mốc, Chống Nước Tuyệt Đối",Nhà cửa - Đời sống,Tiki,52200,52200,0.0,6401,4.7,https://tiki.vn/tui-hut-chan-khong-dung-quan-ao-chan-ga-goi-thu-bong-deli-loai-day-cao-cap-bao-ve-quan-ao-chan-ga-khoi-am-nam-moc-chong-nuoc-tuyet-doi-p169978766.html?spid=169978776,False
169703132,"Cuộn 2 mét ron dán chắn khe hở cửa, miếng dán chân cửa chống bụi",Nhà cửa - Đời sống,Tiki,49000,49000,0.0,65,4.8,https://tiki.vn/cuon-2-met-ron-dan-chan-khe-ho-cua-mieng-dan-chan-cua-chong-bui-p169703132.html?spid=196028104,False
164158123,Vỉ 2 Viên Pin Duracell CR2032 / CR2025 / CR2016 Lithium 3V - Hàng chính hãng,Nhà cửa - Đời sống,Tiki,79200,79200,0.0,507,4.8,https://tiki.vn/vi-2-vien-pin-duracell-cr2032-cr2025-cr2016-lithium-3v-hang-chinh-hang-p164158123.html?spid=170605811,False
59451095,Hạt giống Hoa Mười Giờ Mỹ cánh kép nhiều màu VTS93,Nhà cửa - Đời sống,Tiki,14500,14500,0.0,175,4.2,https://tiki.vn/02-goi-hat-giong-hoa-muoi-gio-kep-mix-nhieu-mau-ha-lan-vts93-p59451095.html?spid=59451096,False
59259444,Mùng chụp tự bung cao cấp FUNU - Màn chống muỗi thông minh - Hàng chính hãng (Sản xuất tại Việt Nam),Nhà cửa - Đời sống,Tiki,160000,160000,0.0,1909,4.7,https://tiki.vn/man-mung-chong-muoi-mung-chup-man-chup-tu-bung-khong-day-chong-muoi-cao-cap-thuong-hieu-funu-hang-chinh-hang-san-xuat-100-tai-viet-nam-p59259444.html?spid=68080784,False
56880195,Bình nước Lock&Lock Eco Bottle ABF664GRY 750ml - Màu,Nhà cửa - Đời sống,Tiki,272000,272000,0.0,6995,4.8,https://tiki.vn/binh-nuoc-lock-lock-eco-bottle-abf664-750ml-p56880195.html?spid=56880201,False
52756206,1kg Túi Đựng Rác Tự Phân Hủy Sinh Học Gimex II (full size),Nhà cửa - Đời sống,Tiki,69000,69000,0.0,3915,4.8,https://tiki.vn/1kg-tui-dung-rac-tu-phan-huy-sinh-hoc-gimex-ii-full-size-p52756206.html?spid=52756208,False
50393230,Nhang Sạch Phòng Máy Lạnh - Ít khói - Hương trầm dịu nhẹ - Chân tăm mộc - Nhang Xanh,Nhà cửa - Đời sống,Tiki,120000,120000,0.0,691,4.7,https://tiki.vn/nhang-sach-phong-may-lanh-it-khoi-huong-tram-diu-nhe-chan-tam-moc-nhang-xanh-p50393230.html?spid=50393238,False
36327714,Combo 5 miếng keo dán chuột Đại thành,Nhà cửa - Đời sống,Tiki,55000,55000,0.0,820,4.5,https://tiki.vn/combo-5-mieng-keo-dan-chuot-dai-thanh-p36327714.html?spid=36327715,False
11126172,Giá Để Đàn Guitar - Chân đỡ chữ A - Chân Để Đàn Guitar,Nhà cửa - Đời sống,Tiki,110000,110000,0.0,323,4.8,https://tiki.vn/gia-de-dan-guitar-chan-do-chu-a-chan-de-dan-guitar-p11126172.html?spid=78495352,False
1402575,Gối Memory Foam 50D Hình Bướm Lock&Lock HLW113 (60 x 35 cm) - Trắng,Nhà cửa - Đời sống,Tiki,893000,893000,0.0,969,4.7,https://tiki.vn/goi-memory-foam-50d-hinh-buom-lock-lock-hlw113-60-x-35-cm-trang-p1402575.html?spid=1408701,True
278965494,Chảo chống dính Ceramic Elmich Mocha EL5982MC,Nhà cửa - Đời sống,Tiki,376000,559000,0.33,0,4.0,https://tiki.vn/chao-chong-dinh-ceramic-elmich-mocha-el5982mc-p278965494.html?spid=278965498,False
278949503,Chăn Lông Tuyết Siêu Mềm Mịn – Chăn Lông Tuyết Cao Cấp 1.3–1.4kg -Size 2m x 2m3 – Giữ Nhiệt Tốt – Không Xù Lông- HÀNG CHÍNH HÃNG MINIIN,Nhà cửa - Đời sống,Tiki,169000,169000,0.0,15,5.0,https://tiki.vn/chan-long-tuyet-sieu-mem-min-chan-long-tuyet-cao-cap-1-3-1-4kg-size-2m-x-2m3-giu-nhiet-tot-khong-xu-long-hang-chinh-hang-miniin-p278949503.html?spid=278949505,False
278943703,"Dây Liễn Treo Tết Hình Quạt Đỏ – Bộ Chữ Vạn Sự Như Ý / Chúc Mừng Năm Mới – Trang Trí Tết 2026, Decor Nhà Cửa, Cửa Ra Vào - HÀNG CHÍNH HÃNG MINIIN",Nhà cửa - Đời sống,Tiki,79000,79000,0.0,2,5.0,https://tiki.vn/day-lien-treo-tet-hinh-quat-do-bo-chu-van-su-nhu-y-chuc-mung-nam-moi-trang-tri-tet-2026-decor-nha-cua-cua-ra-vao-hang-chinh-hang-miniin-p278943703.html?spid=278943707,False
278757650,VIÊN DIỆT CHUỘT DETHMOR NHẬT BẢN,Nhà cửa - Đời sống,Tiki,153000,153000,0.0,40,5.0,https://tiki.vn/vien-diet-chuot-dethmor-nhat-ban-p278757650.html?spid=278757651,False
278730046,"Bình giữ nhiệt inox 316 Elmich EL8306, dung tích 500ml - Hàng chính hãng",Nhà cửa - Đời sống,Tiki,334000,539000,0.38,25,5.0,https://tiki.vn/binh-giu-nhiet-inox-316-elmich-el8306-dung-tich-500ml-hang-chinh-hang-p278730046.html?spid=278730224,False
278450828,"Màng bọc thực phẩm PE Ringo, An toàn, Dùng được trong tủ lạnh, lò vi sóng, có lưỡi cắt dạng trượt",Nhà cửa - Đời sống,Tiki,18000,34000,0.47,27,5.0,https://tiki.vn/mang-boc-thuc-pham-pe-ringo-an-toan-dung-duoc-trong-tu-lanh-lo-vi-song-co-luoi-cat-dang-truot-p278450828.html?spid=278450832,False
278448565,Giấy Thấm Dầu Nhật Dạng Xấp/Cuộn THP,Nhà cửa - Đời sống,Tiki,23000,46000,0.5,31,5.0,https://tiki.vn/giay-tham-dau-nhat-dang-xap-cuon-thp-p278448565.html?spid=278448573,False
278120045,"[SIÊU BỀN] Bạt che nắng mưa dày dặn DELIxVusign - Chống nước kháng UV, may viền, đa năng",Nhà cửa - Đời sống,Tiki,145800,145800,0.0,36,5.0,https://tiki.vn/sieu-ben-bat-che-nang-mua-day-dan-delixvusign-chong-nuoc-khang-uv-may-vien-da-nang-p278120045.html?spid=278120055,False
